user_loc,fr_loc,scaled_sci
USA48265,ARG24,14
USA48265,ARG3,21
USA48265,ARG4,15
USA48265,ARG5,17
USA48265,ARG6,72
USA48265,ARG7,16
USA48265,ARG8,18
USA48265,ARG9,13
USA48265,MEX1,986
USA48265,MEX10,2112
USA48265,MEX11,2557
USA48265,MEX12,73
USA48265,MEX13,102
USA48265,MEX14,442
USA48265,MEX15,134
USA48265,MEX16,269
USA48265,MEX17,107
USA48265,MEX18,108
USA48265,MEX19,437
USA48265,MEX2,222
USA48265,MEX20,74
USA48265,MEX21,63
USA48265,MEX22,527
USA48265,MEX23,154
USA48265,MEX24,1109
USA48265,MEX25,143
USA48265,MEX26,112
USA48265,MEX27,73
USA48265,MEX28,520
USA48265,MEX29,63
USA48265,MEX3,127
USA48265,MEX30,75
USA48265,MEX31,62
USA48265,MEX32,2263
USA48265,MEX4,53
USA48265,MEX5,55
USA48265,MEX6,417
USA48265,MEX7,1908
USA48265,MEX8,348
USA48265,MEX9,131
USA48267,ARG1,22
USA48267,ARG10,14
USA48267,ARG11,62
USA48267,ARG12,14
USA48267,ARG13,10
USA48267,ARG14,9
USA48267,ARG15,23
USA48267,ARG16,7
USA48267,ARG17,9
USA48267,ARG18,5
USA48267,ARG19,33
USA48267,ARG2,21
USA48267,ARG20,29
USA48267,ARG21,23
USA48267,ARG22,8
USA48267,ARG23,1
USA48267,ARG24,3
USA48267,ARG3,9
USA48267,ARG4,11
USA48267,ARG5,25
USA48267,ARG6,23
USA48267,ARG7,33
USA48267,ARG8,22
USA48267,ARG9,6
USA48267,MEX1,845
USA48267,MEX10,296
USA48267,MEX11,858
USA48267,MEX12,38
USA48267,MEX13,93
USA48267,MEX14,720
USA48267,MEX15,60
USA48267,MEX16,1187
USA48267,MEX17,71
USA48267,MEX18,94
USA48267,MEX19,230
USA48267,MEX2,77
USA48267,MEX20,72
USA48267,MEX21,47
USA48267,MEX22,383
USA48267,MEX23,92
USA48267,MEX24,590
USA48267,MEX25,73
USA48267,MEX26,113
USA48267,MEX27,42
USA48267,MEX28,483
USA48267,MEX29,45
USA48267,MEX3,86
USA48267,MEX30,127
USA48267,MEX31,35
USA48267,MEX32,2877
USA48267,MEX4,38
USA48267,MEX5,47
USA48267,MEX6,582
USA48267,MEX7,7158
USA48267,MEX8,63
USA48267,MEX9,51
USA48269,ARG1,12
USA48269,ARG10,1
USA48269,ARG11,1
USA48269,ARG12,57
USA48269,ARG13,1
USA48269,ARG14,1
USA48269,ARG15,1
USA48269,ARG16,1
USA48269,ARG17,1
USA48269,ARG18,1
USA48269,ARG19,1
USA48269,ARG2,1
USA48269,ARG20,1
USA48269,ARG21,19
USA48269,ARG22,1
USA48269,ARG23,1
USA48269,ARG24,1
USA48269,ARG3,1
USA48269,ARG4,1
USA48269,ARG5,1
USA48269,ARG6,6
USA48269,ARG7,1
USA48269,ARG8,1
USA48269,ARG9,1
USA48269,MEX1,510
USA48269,MEX10,32
USA48269,MEX11,915
USA48269,MEX12,1
USA48269,MEX13,7
USA48269,MEX14,90
USA48269,MEX15,10
USA48269,MEX16,19
USA48269,MEX17,128
USA48269,MEX18,33
USA48269,MEX19,31
USA48269,MEX2,72
USA48269,MEX20,1
USA48269,MEX21,18
USA48269,MEX22,7
USA48269,MEX23,19
USA48269,MEX24,126
USA48269,MEX25,14
USA48269,MEX26,39
USA48269,MEX27,35
USA48269,MEX28,49
USA48269,MEX29,1
USA48269,MEX3,57
USA48269,MEX30,21
USA48269,MEX31,1
USA48269,MEX32,7419
USA48269,MEX4,1
USA48269,MEX5,20
USA48269,MEX6,143
USA48269,MEX7,80
USA48269,MEX8,1
USA48269,MEX9,35
USA48271,ARG1,20
USA48271,ARG10,20
USA48271,ARG11,51
USA48271,ARG12,24
USA48271,ARG13,13
USA48271,ARG14,14
USA48271,ARG15,4
USA48271,ARG16,16
USA48271,ARG17,7
USA48271,ARG18,8
USA48271,ARG19,18
USA48271,ARG2,14
USA48271,ARG20,1
USA48271,ARG21,24
USA48271,ARG22,14
USA48271,ARG23,1
USA48271,ARG24,4
USA48271,ARG3,22
USA48271,ARG4,14
USA48271,ARG5,19
USA48271,ARG6,23
USA48271,ARG7,1
USA48271,ARG8,48
USA48271,ARG9,38
USA48271,MEX1,391
USA48271,MEX10,474
USA48271,MEX11,227
USA48271,MEX12,61
USA48271,MEX13,131
USA48271,MEX14,173
USA48271,MEX15,71
USA48271,MEX16,111
USA48271,MEX17,182
USA48271,MEX18,165
USA48271,MEX19,296
USA48271,MEX2,150
USA48271,MEX20,78
USA48271,MEX21,71
USA48271,MEX22,186
USA48271,MEX23,132
USA48271,MEX24,221
USA48271,MEX25,102
USA48271,MEX26,110
USA48271,MEX27,173
USA48271,MEX28,656
USA48271,MEX29,29
USA48271,MEX3,161
USA48271,MEX30,119
USA48271,MEX31,53
USA48271,MEX32,394
USA48271,MEX4,40
USA48271,MEX5,44
USA48271,MEX6,442
USA48271,MEX7,18689
USA48271,MEX8,54
USA48271,MEX9,75
USA48273,ARG1,17
USA48273,ARG10,8
USA48273,ARG11,15
USA48273,ARG12,10
USA48273,ARG13,15
USA48273,ARG14,17
USA48273,ARG15,26
USA48273,ARG16,20
USA48273,ARG17,13
USA48273,ARG18,10
USA48273,ARG19,12
USA48273,ARG2,15
USA48273,ARG20,16
USA48273,ARG21,13
USA48273,ARG22,16
USA48273,ARG23,15
USA48273,ARG24,11
USA48273,ARG3,14
USA48273,ARG4,14
USA48273,ARG5,10
USA48273,ARG6,30
USA48273,ARG7,13
USA48273,ARG8,11
USA48273,ARG9,10
USA48273,MEX1,316
USA48273,MEX10,166
USA48273,MEX11,452
USA48273,MEX12,66
USA48273,MEX13,115
USA48273,MEX14,372
USA48273,MEX15,111
USA48273,MEX16,171
USA48273,MEX17,79
USA48273,MEX18,106
USA48273,MEX19,1125
USA48273,MEX2,127
USA48273,MEX20,55
USA48273,MEX21,98
USA48273,MEX22,378
USA48273,MEX23,111
USA48273,MEX24,490
USA48273,MEX25,81
USA48273,MEX26,170
USA48273,MEX27,253
USA48273,MEX28,3049
USA48273,MEX29,64
USA48273,MEX3,127
USA48273,MEX30,125
USA48273,MEX31,74
USA48273,MEX32,504
USA48273,MEX4,114
USA48273,MEX5,65
USA48273,MEX6,246
USA48273,MEX7,811
USA48273,MEX8,97
USA48273,MEX9,101
USA48275,ARG1,16
USA48275,ARG10,12
USA48275,ARG11,45
USA48275,ARG12,24
USA48275,ARG13,19
USA48275,ARG14,19
USA48275,ARG15,10
USA48275,ARG16,10
USA48275,ARG17,9
USA48275,ARG18,13
USA48275,ARG19,35
USA48275,ARG2,20
USA48275,ARG20,13
USA48275,ARG21,11
USA48275,ARG22,11
USA48275,ARG23,1
USA48275,ARG24,9
USA48275,ARG3,6
USA48275,ARG4,21
USA48275,ARG5,12
USA48275,ARG6,22
USA48275,ARG7,26
USA48275,ARG8,12
USA48275,ARG9,12
USA48275,MEX1,5273
USA48275,MEX10,2150
USA48275,MEX11,940
USA48275,MEX12,36
USA48275,MEX13,80
USA48275,MEX14,189
USA48275,MEX15,60
USA48275,MEX16,107
USA48275,MEX17,78
USA48275,MEX18,94
USA48275,MEX19,161
USA48275,MEX2,423
USA48275,MEX20,102
USA48275,MEX21,51
USA48275,MEX22,203
USA48275,MEX23,71
USA48275,MEX24,810
USA48275,MEX25,67
USA48275,MEX26,292
USA48275,MEX27,136
USA48275,MEX28,517
USA48275,MEX29,22
USA48275,MEX3,138
USA48275,MEX30,98
USA48275,MEX31,37
USA48275,MEX32,729
USA48275,MEX4,49
USA48275,MEX5,55
USA48275,MEX6,578
USA48275,MEX7,1377
USA48275,MEX8,43
USA48275,MEX9,54
USA48277,ARG1,15
USA48277,ARG10,7
USA48277,ARG11,14
USA48277,ARG12,7
USA48277,ARG13,31
USA48277,ARG14,11
USA48277,ARG15,9
USA48277,ARG16,9
USA48277,ARG17,10
USA48277,ARG18,7
USA48277,ARG19,20
USA48277,ARG2,12
USA48277,ARG20,18
USA48277,ARG21,14
USA48277,ARG22,9
USA48277,ARG23,11
USA48277,ARG24,11
USA48277,ARG3,7
USA48277,ARG4,14
USA48277,ARG5,18
USA48277,ARG6,24
USA48277,ARG7,11
USA48277,ARG8,11
USA48277,ARG9,10
USA48277,MEX1,248
USA48277,MEX10,756
USA48277,MEX11,1100
USA48277,MEX12,101
USA48277,MEX13,627
USA48277,MEX14,152
USA48277,MEX15,77
USA48277,MEX16,291
USA48277,MEX17,174
USA48277,MEX18,67
USA48277,MEX19,280
USA48277,MEX2,73
USA48277,MEX20,501
USA48277,MEX21,89
USA48277,MEX22,414
USA48277,MEX23,136
USA48277,MEX24,849
USA48277,MEX25,61
USA48277,MEX26,71
USA48277,MEX27,56
USA48277,MEX28,795
USA48277,MEX29,51
USA48277,MEX3,139
USA48277,MEX30,74
USA48277,MEX31,36
USA48277,MEX32,869
USA48277,MEX4,106
USA48277,MEX5,46
USA48277,MEX6,920
USA48277,MEX7,388
USA48277,MEX8,65
USA48277,MEX9,70
USA48279,ARG1,20
USA48279,ARG10,15
USA48279,ARG11,20
USA48279,ARG12,15
USA48279,ARG13,16
USA48279,ARG14,15
USA48279,ARG15,18
USA48279,ARG16,26
USA48279,ARG17,25
USA48279,ARG18,8
USA48279,ARG19,15
USA48279,ARG2,15
USA48279,ARG20,13
USA48279,ARG21,16
USA48279,ARG22,18
USA48279,ARG23,14
USA48279,ARG24,15
USA48279,ARG3,5
USA48279,ARG4,18
USA48279,ARG5,19
USA48279,ARG6,25
USA48279,ARG7,12
USA48279,ARG8,14
USA48279,ARG9,17
USA48279,MEX1,541
USA48279,MEX10,5180
USA48279,MEX11,890
USA48279,MEX12,244
USA48279,MEX13,3254
USA48279,MEX14,624
USA48279,MEX15,130
USA48279,MEX16,464
USA48279,MEX17,132
USA48279,MEX18,495
USA48279,MEX19,778
USA48279,MEX2,214
USA48279,MEX20,198
USA48279,MEX21,104
USA48279,MEX22,912
USA48279,MEX23,172
USA48279,MEX24,1599
USA48279,MEX25,417
USA48279,MEX26,518
USA48279,MEX27,336
USA48279,MEX28,722
USA48279,MEX29,115
USA48279,MEX3,268
USA48279,MEX30,247
USA48279,MEX31,60
USA48279,MEX32,1211
USA48279,MEX4,108
USA48279,MEX5,195
USA48279,MEX6,11021
USA48279,MEX7,1292
USA48279,MEX8,253
USA48279,MEX9,109
USA48281,ARG1,16
USA48281,ARG10,8
USA48281,ARG11,30
USA48281,ARG12,11
USA48281,ARG13,13
USA48281,ARG14,12
USA48281,ARG15,13
USA48281,ARG16,16
USA48281,ARG17,9
USA48281,ARG18,14
USA48281,ARG19,16
USA48281,ARG2,13
USA48281,ARG20,9
USA48281,ARG21,14
USA48281,ARG22,6
USA48281,ARG23,21
USA48281,ARG24,7
USA48281,ARG3,8
USA48281,ARG4,11
USA48281,ARG5,14
USA48281,ARG6,25
USA48281,ARG7,15
USA48281,ARG8,15
USA48281,ARG9,12
USA48281,MEX1,182
USA48281,MEX10,1032
USA48281,MEX11,1116
USA48281,MEX12,38
USA48281,MEX13,65
USA48281,MEX14,77
USA48281,MEX15,68
USA48281,MEX16,260
USA48281,MEX17,52
USA48281,MEX18,176
USA48281,MEX19,192
USA48281,MEX2,94
USA48281,MEX20,121
USA48281,MEX21,20
USA48281,MEX22,406
USA48281,MEX23,71
USA48281,MEX24,393
USA48281,MEX25,44
USA48281,MEX26,127
USA48281,MEX27,22
USA48281,MEX28,136
USA48281,MEX29,20
USA48281,MEX3,66
USA48281,MEX30,37
USA48281,MEX31,26
USA48281,MEX32,221
USA48281,MEX4,48
USA48281,MEX5,19
USA48281,MEX6,195
USA48281,MEX7,1219
USA48281,MEX8,42
USA48281,MEX9,49
USA48283,ARG1,26
USA48283,ARG10,12
USA48283,ARG11,25
USA48283,ARG12,23
USA48283,ARG13,32
USA48283,ARG14,34
USA48283,ARG15,19
USA48283,ARG16,27
USA48283,ARG17,22
USA48283,ARG18,11
USA48283,ARG19,30
USA48283,ARG2,22
USA48283,ARG20,25
USA48283,ARG21,20
USA48283,ARG22,28
USA48283,ARG23,14
USA48283,ARG24,23
USA48283,ARG3,26
USA48283,ARG4,27
USA48283,ARG5,19
USA48283,ARG6,43
USA48283,ARG7,26
USA48283,ARG8,17
USA48283,ARG9,19
USA48283,MEX1,442
USA48283,MEX10,657
USA48283,MEX11,478
USA48283,MEX12,93
USA48283,MEX13,179
USA48283,MEX14,525
USA48283,MEX15,118
USA48283,MEX16,243
USA48283,MEX17,178
USA48283,MEX18,514
USA48283,MEX19,2335
USA48283,MEX2,146
USA48283,MEX20,78
USA48283,MEX21,98
USA48283,MEX22,662
USA48283,MEX23,230
USA48283,MEX24,589
USA48283,MEX25,140
USA48283,MEX26,130
USA48283,MEX27,302
USA48283,MEX28,3809
USA48283,MEX29,56
USA48283,MEX3,161
USA48283,MEX30,160
USA48283,MEX31,217
USA48283,MEX32,1402
USA48283,MEX4,165
USA48283,MEX5,794
USA48283,MEX6,324
USA48283,MEX7,2268
USA48283,MEX8,118
USA48283,MEX9,120
USA48285,ARG1,11
USA48285,ARG10,10
USA48285,ARG11,6
USA48285,ARG12,10
USA48285,ARG13,8
USA48285,ARG14,10
USA48285,ARG15,15
USA48285,ARG16,8
USA48285,ARG17,10
USA48285,ARG18,13
USA48285,ARG19,11
USA48285,ARG2,14
USA48285,ARG20,15
USA48285,ARG21,9
USA48285,ARG22,23
USA48285,ARG23,20
USA48285,ARG24,28
USA48285,ARG3,9
USA48285,ARG4,11
USA48285,ARG5,11
USA48285,ARG6,17
USA48285,ARG7,12
USA48285,ARG8,9
USA48285,ARG9,12
USA48285,MEX1,271
USA48285,MEX10,309
USA48285,MEX11,2888
USA48285,MEX12,60
USA48285,MEX13,148
USA48285,MEX14,238
USA48285,MEX15,111
USA48285,MEX16,594
USA48285,MEX17,93
USA48285,MEX18,183
USA48285,MEX19,553
USA48285,MEX2,126
USA48285,MEX20,263
USA48285,MEX21,83
USA48285,MEX22,821
USA48285,MEX23,256
USA48285,MEX24,2267
USA48285,MEX25,127
USA48285,MEX26,92
USA48285,MEX27,142
USA48285,MEX28,1767
USA48285,MEX29,79
USA48285,MEX3,100
USA48285,MEX30,164
USA48285,MEX31,63
USA48285,MEX32,822
USA48285,MEX4,86
USA48285,MEX5,82
USA48285,MEX6,327
USA48285,MEX7,636
USA48285,MEX8,356
USA48285,MEX9,114
USA48287,ARG1,19
USA48287,ARG10,11
USA48287,ARG11,18
USA48287,ARG12,7
USA48287,ARG13,15
USA48287,ARG14,16
USA48287,ARG15,17
USA48287,ARG16,21
USA48287,ARG17,14
USA48287,ARG18,13
USA48287,ARG19,11
USA48287,ARG2,44
USA48287,ARG20,13
USA48287,ARG21,10
USA48287,ARG22,13
USA48287,ARG23,670
USA48287,ARG24,10
USA48287,ARG3,5
USA48287,ARG4,8
USA48287,ARG5,18
USA48287,ARG6,64
USA48287,ARG7,9
USA48287,ARG8,13
USA48287,ARG9,9
USA48287,MEX1,976
USA48287,MEX10,622
USA48287,MEX11,1642
USA48287,MEX12,351
USA48287,MEX13,207
USA48287,MEX14,1399
USA48287,MEX15,140
USA48287,MEX16,1218
USA48287,MEX17,114
USA48287,MEX18,446
USA48287,MEX19,1811
USA48287,MEX2,132
USA48287,MEX20,63
USA48287,MEX21,73
USA48287,MEX22,1461
USA48287,MEX23,137
USA48287,MEX24,6466
USA48287,MEX25,102
USA48287,MEX26,107
USA48287,MEX27,123
USA48287,MEX28,1844
USA48287,MEX29,93
USA48287,MEX3,138
USA48287,MEX30,379
USA48287,MEX31,54
USA48287,MEX32,1153
USA48287,MEX4,117
USA48287,MEX5,57
USA48287,MEX6,380
USA48287,MEX7,984
USA48287,MEX8,346
USA48287,MEX9,106
USA48289,ARG1,14
USA48289,ARG10,10
USA48289,ARG11,16
USA48289,ARG12,5
USA48289,ARG13,13
USA48289,ARG14,22
USA48289,ARG15,17
USA48289,ARG16,13
USA48289,ARG17,9
USA48289,ARG18,11
USA48289,ARG19,12
USA48289,ARG2,10
USA48289,ARG20,18
USA48289,ARG21,16
USA48289,ARG22,15
USA48289,ARG23,25
USA48289,ARG24,12
USA48289,ARG3,7
USA48289,ARG4,11
USA48289,ARG5,10
USA48289,ARG6,23
USA48289,ARG7,13
USA48289,ARG8,7
USA48289,ARG9,9
USA48289,MEX1,330
USA48289,MEX10,2501
USA48289,MEX11,1720
USA48289,MEX12,129
USA48289,MEX13,809
USA48289,MEX14,321
USA48289,MEX15,95
USA48289,MEX16,173
USA48289,MEX17,190
USA48289,MEX18,1201
USA48289,MEX19,467
USA48289,MEX2,139
USA48289,MEX20,73
USA48289,MEX21,115
USA48289,MEX22,1449
USA48289,MEX23,119
USA48289,MEX24,2364
USA48289,MEX25,92
USA48289,MEX26,96
USA48289,MEX27,94
USA48289,MEX28,1127
USA48289,MEX29,56
USA48289,MEX3,176
USA48289,MEX30,292
USA48289,MEX31,61
USA48289,MEX32,3206
USA48289,MEX4,74
USA48289,MEX5,56
USA48289,MEX6,686
USA48289,MEX7,1417
USA48289,MEX8,244
USA48289,MEX9,76
USA48291,ARG1,31
USA48291,ARG10,26
USA48291,ARG11,28
USA48291,ARG12,20
USA48291,ARG13,55
USA48291,ARG14,33
USA48291,ARG15,19
USA48291,ARG16,20
USA48291,ARG17,26
USA48291,ARG18,18
USA48291,ARG19,23
USA48291,ARG2,22
USA48291,ARG20,19
USA48291,ARG21,19
USA48291,ARG22,20
USA48291,ARG23,18
USA48291,ARG24,25
USA48291,ARG3,18
USA48291,ARG4,22
USA48291,ARG5,24
USA48291,ARG6,38
USA48291,ARG7,20
USA48291,ARG8,18
USA48291,ARG9,26
USA48291,MEX1,1710
USA48291,MEX10,607
USA48291,MEX11,1523
USA48291,MEX12,929
USA48291,MEX13,561
USA48291,MEX14,512
USA48291,MEX15,264
USA48291,MEX16,1856
USA48291,MEX17,462
USA48291,MEX18,370
USA48291,MEX19,1325
USA48291,MEX2,217
USA48291,MEX20,236
USA48291,MEX21,200
USA48291,MEX22,1180
USA48291,MEX23,226
USA48291,MEX24,3900
USA48291,MEX25,151
USA48291,MEX26,183
USA48291,MEX27,233
USA48291,MEX28,2549
USA48291,MEX29,255
USA48291,MEX3,275
USA48291,MEX30,320
USA48291,MEX31,123
USA48291,MEX32,6446
USA48291,MEX4,201
USA48291,MEX5,226
USA48291,MEX6,518
USA48291,MEX7,963
USA48291,MEX8,584
USA48291,MEX9,188
USA48293,ARG1,22
USA48293,ARG10,14
USA48293,ARG11,28
USA48293,ARG12,9
USA48293,ARG13,21
USA48293,ARG14,22
USA48293,ARG15,17
USA48293,ARG16,14
USA48293,ARG17,17
USA48293,ARG18,18
USA48293,ARG19,18
USA48293,ARG2,20
USA48293,ARG20,22
USA48293,ARG21,15
USA48293,ARG22,13
USA48293,ARG23,98
USA48293,ARG24,16
USA48293,ARG3,15
USA48293,ARG4,22
USA48293,ARG5,16
USA48293,ARG6,26
USA48293,ARG7,19
USA48293,ARG8,16
USA48293,ARG9,17
USA48293,MEX1,459
USA48293,MEX10,751
USA48293,MEX11,2970
USA48293,MEX12,193
USA48293,MEX13,189
USA48293,MEX14,246
USA48293,MEX15,176
USA48293,MEX16,564
USA48293,MEX17,131
USA48293,MEX18,245
USA48293,MEX19,587
USA48293,MEX2,102
USA48293,MEX20,70
USA48293,MEX21,99
USA48293,MEX22,611
USA48293,MEX23,123
USA48293,MEX24,2010
USA48293,MEX25,100
USA48293,MEX26,99
USA48293,MEX27,79
USA48293,MEX28,786
USA48293,MEX29,84
USA48293,MEX3,159
USA48293,MEX30,77
USA48293,MEX31,79
USA48293,MEX32,3627
USA48293,MEX4,181
USA48293,MEX5,77
USA48293,MEX6,537
USA48293,MEX7,2350
USA48293,MEX8,239
USA48293,MEX9,117
USA48295,ARG1,18
USA48295,ARG10,24
USA48295,ARG11,22
USA48295,ARG12,1
USA48295,ARG13,18
USA48295,ARG14,30
USA48295,ARG15,14
USA48295,ARG16,14
USA48295,ARG17,14
USA48295,ARG18,10
USA48295,ARG19,15
USA48295,ARG2,13
USA48295,ARG20,14
USA48295,ARG21,11
USA48295,ARG22,21
USA48295,ARG23,27
USA48295,ARG24,15
USA48295,ARG3,1
USA48295,ARG4,11
USA48295,ARG5,13
USA48295,ARG6,21
USA48295,ARG7,27
USA48295,ARG8,18
USA48295,ARG9,18
USA48295,MEX1,405
USA48295,MEX10,9057
USA48295,MEX11,347
USA48295,MEX12,171
USA48295,MEX13,220
USA48295,MEX14,635
USA48295,MEX15,140
USA48295,MEX16,148
USA48295,MEX17,91
USA48295,MEX18,208
USA48295,MEX19,246
USA48295,MEX2,238
USA48295,MEX20,84
USA48295,MEX21,124
USA48295,MEX22,927
USA48295,MEX23,156
USA48295,MEX24,581
USA48295,MEX25,283
USA48295,MEX26,654
USA48295,MEX27,83
USA48295,MEX28,537
USA48295,MEX29,63
USA48295,MEX3,278
USA48295,MEX30,88
USA48295,MEX31,58
USA48295,MEX32,3836
USA48295,MEX4,197
USA48295,MEX5,163
USA48295,MEX6,4319
USA48295,MEX7,1692
USA48295,MEX8,88
USA48295,MEX9,83
USA48297,ARG1,23
USA48297,ARG10,69
USA48297,ARG11,22
USA48297,ARG12,9
USA48297,ARG13,14
USA48297,ARG14,21
USA48297,ARG15,11
USA48297,ARG16,22
USA48297,ARG17,20
USA48297,ARG18,19
USA48297,ARG19,16
USA48297,ARG2,31
USA48297,ARG20,28
USA48297,ARG21,15
USA48297,ARG22,26
USA48297,ARG23,30
USA48297,ARG24,29
USA48297,ARG3,22
USA48297,ARG4,29
USA48297,ARG5,29
USA48297,ARG6,33
USA48297,ARG7,17
USA48297,ARG8,21
USA48297,ARG9,19
USA48297,MEX1,142
USA48297,MEX10,95
USA48297,MEX11,1632
USA48297,MEX12,76
USA48297,MEX13,242
USA48297,MEX14,463
USA48297,MEX15,99
USA48297,MEX16,287
USA48297,MEX17,65
USA48297,MEX18,74
USA48297,MEX19,856
USA48297,MEX2,106
USA48297,MEX20,39
USA48297,MEX21,77
USA48297,MEX22,413
USA48297,MEX23,124
USA48297,MEX24,664
USA48297,MEX25,119
USA48297,MEX26,119
USA48297,MEX27,200
USA48297,MEX28,1991
USA48297,MEX29,59
USA48297,MEX3,118
USA48297,MEX30,113
USA48297,MEX31,113
USA48297,MEX32,228
USA48297,MEX4,90
USA48297,MEX5,94
USA48297,MEX6,317
USA48297,MEX7,823
USA48297,MEX8,83
USA48297,MEX9,75
USA48299,ARG1,26
USA48299,ARG10,11
USA48299,ARG11,18
USA48299,ARG12,10
USA48299,ARG13,18
USA48299,ARG14,15
USA48299,ARG15,21
USA48299,ARG16,21
USA48299,ARG17,11
USA48299,ARG18,13
USA48299,ARG19,14
USA48299,ARG2,19
USA48299,ARG20,10
USA48299,ARG21,19
USA48299,ARG22,11
USA48299,ARG23,16
USA48299,ARG24,22
USA48299,ARG3,6
USA48299,ARG4,17
USA48299,ARG5,32
USA48299,ARG6,41
USA48299,ARG7,12
USA48299,ARG8,14
USA48299,ARG9,24
USA48299,MEX1,2816
USA48299,MEX10,831
USA48299,MEX11,1126
USA48299,MEX12,392
USA48299,MEX13,193
USA48299,MEX14,421
USA48299,MEX15,127
USA48299,MEX16,192
USA48299,MEX17,152
USA48299,MEX18,93
USA48299,MEX19,205
USA48299,MEX2,186
USA48299,MEX20,69
USA48299,MEX21,78
USA48299,MEX22,1790
USA48299,MEX23,153
USA48299,MEX24,886
USA48299,MEX25,66
USA48299,MEX26,79
USA48299,MEX27,54
USA48299,MEX28,443
USA48299,MEX29,79
USA48299,MEX3,112
USA48299,MEX30,66
USA48299,MEX31,58
USA48299,MEX32,1213
USA48299,MEX4,40
USA48299,MEX5,44
USA48299,MEX6,243
USA48299,MEX7,2000
USA48299,MEX8,106
USA48299,MEX9,80
USA48301,ARG1,71
USA48301,ARG10,47
USA48301,ARG11,70
USA48301,ARG12,1
USA48301,ARG13,45
USA48301,ARG14,51
USA48301,ARG15,74
USA48301,ARG16,61
USA48301,ARG17,117
USA48301,ARG18,110
USA48301,ARG19,207
USA48301,ARG2,74
USA48301,ARG20,43
USA48301,ARG21,73
USA48301,ARG22,94
USA48301,ARG23,83
USA48301,ARG24,135
USA48301,ARG3,40
USA48301,ARG4,91
USA48301,ARG5,80
USA48301,ARG6,363
USA48301,ARG7,65
USA48301,ARG8,26
USA48301,ARG9,36
USA48301,MEX1,2701
USA48301,MEX10,3606
USA48301,MEX11,1228
USA48301,MEX12,153
USA48301,MEX13,357
USA48301,MEX14,2277
USA48301,MEX15,240
USA48301,MEX16,629
USA48301,MEX17,214
USA48301,MEX18,6654
USA48301,MEX19,1989
USA48301,MEX2,629
USA48301,MEX20,160
USA48301,MEX21,196
USA48301,MEX22,2626
USA48301,MEX23,581
USA48301,MEX24,958
USA48301,MEX25,1270
USA48301,MEX26,8267
USA48301,MEX27,295
USA48301,MEX28,7479
USA48301,MEX29,158
USA48301,MEX3,773
USA48301,MEX30,702
USA48301,MEX31,241
USA48301,MEX32,1497
USA48301,MEX4,361
USA48301,MEX5,147
USA48301,MEX6,22551
USA48301,MEX7,14822
USA48301,MEX8,2113
USA48301,MEX9,317
USA48303,ARG1,18
USA48303,ARG10,13
USA48303,ARG11,22
USA48303,ARG12,14
USA48303,ARG13,20
USA48303,ARG14,22
USA48303,ARG15,17
USA48303,ARG16,16
USA48303,ARG17,13
USA48303,ARG18,22
USA48303,ARG19,37
USA48303,ARG2,20
USA48303,ARG20,13
USA48303,ARG21,18
USA48303,ARG22,14
USA48303,ARG23,19
USA48303,ARG24,14
USA48303,ARG3,10
USA48303,ARG4,16
USA48303,ARG5,16
USA48303,ARG6,36
USA48303,ARG7,13
USA48303,ARG8,17
USA48303,ARG9,20
USA48303,MEX1,1157
USA48303,MEX10,1224
USA48303,MEX11,603
USA48303,MEX12,80
USA48303,MEX13,140
USA48303,MEX14,241
USA48303,MEX15,88
USA48303,MEX16,220
USA48303,MEX17,79
USA48303,MEX18,169
USA48303,MEX19,240
USA48303,MEX2,156
USA48303,MEX20,69
USA48303,MEX21,82
USA48303,MEX22,359
USA48303,MEX23,129
USA48303,MEX24,767
USA48303,MEX25,164
USA48303,MEX26,220
USA48303,MEX27,87
USA48303,MEX28,317
USA48303,MEX29,46
USA48303,MEX3,142
USA48303,MEX30,93
USA48303,MEX31,50
USA48303,MEX32,1015
USA48303,MEX4,78
USA48303,MEX5,90
USA48303,MEX6,2082
USA48303,MEX7,695
USA48303,MEX8,97
USA48303,MEX9,81
USA48305,ARG1,8
USA48305,ARG10,4
USA48305,ARG11,21
USA48305,ARG12,16
USA48305,ARG13,9
USA48305,ARG14,12
USA48305,ARG15,15
USA48305,ARG16,12
USA48305,ARG17,8
USA48305,ARG18,8
USA48305,ARG19,1
USA48305,ARG2,7
USA48305,ARG20,9
USA48305,ARG21,7
USA48305,ARG22,7
USA48305,ARG23,1
USA48305,ARG24,10
USA48305,ARG3,1
USA48305,ARG4,4
USA48305,ARG5,5
USA48305,ARG6,11
USA48305,ARG7,8
USA48305,ARG8,5
USA48305,ARG9,11
USA48305,MEX1,2020
USA48305,MEX10,1345
USA48305,MEX11,805
USA48305,MEX12,24
USA48305,MEX13,78
USA48305,MEX14,116
USA48305,MEX15,76
USA48305,MEX16,162
USA48305,MEX17,40
USA48305,MEX18,155
USA48305,MEX19,148
USA48305,MEX2,95
USA48305,MEX20,26
USA48305,MEX21,32
USA48305,MEX22,136
USA48305,MEX23,45
USA48305,MEX24,1618
USA48305,MEX25,137
USA48305,MEX26,154
USA48305,MEX27,25
USA48305,MEX28,232
USA48305,MEX29,34
USA48305,MEX3,106
USA48305,MEX30,27
USA48305,MEX31,22
USA48305,MEX32,459
USA48305,MEX4,29
USA48305,MEX5,24
USA48305,MEX6,4643
